alert_id,date,actions,recommendation_text
A775,2025-03-19,"[{'feature': 'Price', 'delta': 0.11801242236024848, 'importance': 0.6529622354813094, 'score': np.float64(0.07705777313133468)}, {'feature': 'Sales_d', 'delta': 0.029772329246935167, 'importance': 0.1718679779876335, 'score': np.float64(0.005116939799982077)}, {'feature': 'Success_Percentage', 'delta': 0.03127740426775789, 'importance': 0.15139515355252897, 'score': np.float64(0.004735278699245998)}]","Subject: Recommended Actions for Alert A775 (2025-03-19)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 11.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 2.98%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 3.13%)"
A774,2025-03-19,"[{'feature': 'Price', 'delta': 0.11801242236024848, 'importance': 0.6529622354813094, 'score': np.float64(0.07705777313133468)}, {'feature': 'Sales_d', 'delta': 0.029772329246935167, 'importance': 0.1718679779876335, 'score': np.float64(0.005116939799982077)}, {'feature': 'Success_Percentage', 'delta': 0.03127740426775789, 'importance': 0.15139515355252897, 'score': np.float64(0.004735278699245998)}]","Subject: Recommended Actions for Alert A774 (2025-03-19)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 11.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 2.98%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 3.13%)"
A770,2025-03-19,"[{'feature': 'Price', 'delta': 0.11801242236024848, 'importance': 0.6529622354813094, 'score': np.float64(0.07705777313133468)}, {'feature': 'Sales_d', 'delta': 0.029772329246935167, 'importance': 0.1718679779876335, 'score': np.float64(0.005116939799982077)}, {'feature': 'Success_Percentage', 'delta': 0.03127740426775789, 'importance': 0.15139515355252897, 'score': np.float64(0.004735278699245998)}]","Subject: Recommended Actions for Alert A770 (2025-03-19)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 11.80%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 2.98%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 3.13%)"
A785,2025-03-20,"[{'feature': 'Price', 'delta': 0.09978978504898098, 'importance': 0.6529622354813094, 'score': np.float64(0.06515906091356702)}, {'feature': 'Sales_d', 'delta': 0.16436813960033772, 'importance': 0.1718679779876335, 'score': np.float64(0.028249784166838716)}, {'feature': 'Success_Percentage', 'delta': 0.16338028169014082, 'importance': 0.15139515355252897, 'score': np.float64(0.024735146214216)}]","Subject: Recommended Actions for Alert A785 (2025-03-20)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 9.98%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 16.44%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 16.34%)"
A787,2025-03-20,"[{'feature': 'Price', 'delta': 0.09978978504898098, 'importance': 0.6529622354813094, 'score': np.float64(0.06515906091356702)}, {'feature': 'Sales_d', 'delta': 0.16436813960033772, 'importance': 0.1718679779876335, 'score': np.float64(0.028249784166838716)}, {'feature': 'Success_Percentage', 'delta': 0.16338028169014082, 'importance': 0.15139515355252897, 'score': np.float64(0.024735146214216)}]","Subject: Recommended Actions for Alert A787 (2025-03-20)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 9.98%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 16.44%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 16.34%)"
A784,2025-03-20,"[{'feature': 'Price', 'delta': 0.09978978504898098, 'importance': 0.6529622354813094, 'score': np.float64(0.06515906091356702)}, {'feature': 'Sales_d', 'delta': 0.16436813960033772, 'importance': 0.1718679779876335, 'score': np.float64(0.028249784166838716)}, {'feature': 'Success_Percentage', 'delta': 0.16338028169014082, 'importance': 0.15139515355252897, 'score': np.float64(0.024735146214216)}]","Subject: Recommended Actions for Alert A784 (2025-03-20)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 9.98%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 16.44%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 16.34%)"
A798,2025-03-21,"[{'feature': 'Price', 'delta': -0.18701003223173873, 'importance': 0.6529622354813094, 'score': np.float64(0.12211067571350008)}, {'feature': 'Sales_d', 'delta': 0.10906555090655501, 'importance': 0.1718679779876335, 'score': np.float64(0.018744984767967824)}, {'feature': 'Success_Percentage', 'delta': 0.11030438425020936, 'importance': 0.15139515355252897, 'score': np.float64(0.016699659495461854)}]","Subject: Recommended Actions for Alert A798 (2025-03-21)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -18.70%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 10.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 11.03%)"
A797,2025-03-21,"[{'feature': 'Price', 'delta': -0.18701003223173873, 'importance': 0.6529622354813094, 'score': np.float64(0.12211067571350008)}, {'feature': 'Sales_d', 'delta': 0.10906555090655501, 'importance': 0.1718679779876335, 'score': np.float64(0.018744984767967824)}, {'feature': 'Success_Percentage', 'delta': 0.11030438425020936, 'importance': 0.15139515355252897, 'score': np.float64(0.016699659495461854)}]","Subject: Recommended Actions for Alert A797 (2025-03-21)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -18.70%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 10.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 11.03%)"
A796,2025-03-21,"[{'feature': 'Price', 'delta': -0.18701003223173873, 'importance': 0.6529622354813094, 'score': np.float64(0.12211067571350008)}, {'feature': 'Sales_d', 'delta': 0.10906555090655501, 'importance': 0.1718679779876335, 'score': np.float64(0.018744984767967824)}, {'feature': 'Success_Percentage', 'delta': 0.11030438425020936, 'importance': 0.15139515355252897, 'score': np.float64(0.016699659495461854)}]","Subject: Recommended Actions for Alert A796 (2025-03-21)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -18.70%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 10.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 11.03%)"
A792,2025-03-21,"[{'feature': 'Price', 'delta': -0.18701003223173873, 'importance': 0.6529622354813094, 'score': np.float64(0.12211067571350008)}, {'feature': 'Sales_d', 'delta': 0.10906555090655501, 'importance': 0.1718679779876335, 'score': np.float64(0.018744984767967824)}, {'feature': 'Success_Percentage', 'delta': 0.11030438425020936, 'importance': 0.15139515355252897, 'score': np.float64(0.016699659495461854)}]","Subject: Recommended Actions for Alert A792 (2025-03-21)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -18.70%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 10.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 11.03%)"
A791,2025-03-21,"[{'feature': 'Price', 'delta': -0.18701003223173873, 'importance': 0.6529622354813094, 'score': np.float64(0.12211067571350008)}, {'feature': 'Sales_d', 'delta': 0.10906555090655501, 'importance': 0.1718679779876335, 'score': np.float64(0.018744984767967824)}, {'feature': 'Success_Percentage', 'delta': 0.11030438425020936, 'importance': 0.15139515355252897, 'score': np.float64(0.016699659495461854)}]","Subject: Recommended Actions for Alert A791 (2025-03-21)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -18.70%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 10.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 11.03%)"
A790,2025-03-21,"[{'feature': 'Price', 'delta': -0.18701003223173873, 'importance': 0.6529622354813094, 'score': np.float64(0.12211067571350008)}, {'feature': 'Sales_d', 'delta': 0.10906555090655501, 'importance': 0.1718679779876335, 'score': np.float64(0.018744984767967824)}, {'feature': 'Success_Percentage', 'delta': 0.11030438425020936, 'importance': 0.15139515355252897, 'score': np.float64(0.016699659495461854)}]","Subject: Recommended Actions for Alert A790 (2025-03-21)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -18.70%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 10.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 11.03%)"
A794,2025-03-21,"[{'feature': 'Price', 'delta': -0.18701003223173873, 'importance': 0.6529622354813094, 'score': np.float64(0.12211067571350008)}, {'feature': 'Sales_d', 'delta': 0.10906555090655501, 'importance': 0.1718679779876335, 'score': np.float64(0.018744984767967824)}, {'feature': 'Success_Percentage', 'delta': 0.11030438425020936, 'importance': 0.15139515355252897, 'score': np.float64(0.016699659495461854)}]","Subject: Recommended Actions for Alert A794 (2025-03-21)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: -18.70%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: 10.91%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: 11.03%)"
A808,2025-03-22,"[{'feature': 'Price', 'delta': 0.05233450033833347, 'importance': 0.6529622354813094, 'score': np.float64(0.034172504668215906)}, {'feature': 'Sales_d', 'delta': -0.04058938003892139, 'importance': 0.1718679779876335, 'score': np.float64(0.006976055264441071)}, {'feature': 'Success_Percentage', 'delta': -0.03978853644963832, 'importance': 0.15139515355252897, 'score': np.float64(0.006023831373959839)}]","Subject: Recommended Actions for Alert A808 (2025-03-22)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 5.23%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -4.06%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -3.98%)"
A804,2025-03-22,"[{'feature': 'Price', 'delta': 0.05233450033833347, 'importance': 0.6529622354813094, 'score': np.float64(0.034172504668215906)}, {'feature': 'Sales_d', 'delta': -0.04058938003892139, 'importance': 0.1718679779876335, 'score': np.float64(0.006976055264441071)}, {'feature': 'Success_Percentage', 'delta': -0.03978853644963832, 'importance': 0.15139515355252897, 'score': np.float64(0.006023831373959839)}]","Subject: Recommended Actions for Alert A804 (2025-03-22)

Based on the identified root causes, the following actions are recommended:

• Price: Re-evaluate pricing strategy to align with competitor benchmarks. (change: 5.23%)
• Sales_d: Increase targeted marketing and promotions to recover lost volume. (change: -4.06%)
• Success_Percentage: Investigate operational or market factors impacting this metric. (change: -3.98%)"
